Date,Opening price,Closing price,Highest price,Lowest price,Transaction volume,Transaction amount
2021-12-06 20:00:00,49094.7,48835.8,49230.2,48774.0,490.92920317,24089036.52237857
2021-12-06 21:00:00,48835.8,50060.4,50622.3,48807.0,855.5663363,42502265.21447349
2021-12-06 22:00:00,50055.2,50763.0,50900.0,50055.1,729.44432674,36896672.49347425
2021-12-06 23:00:00,50763.0,50442.4,50872.1,50283.0,548.20529732,27695824.542008832
2021-12-07 00:00:00,50442.4,50644.5,50747.7,50345.2,344.97572691,17444287.27803886
2021-12-07 01:00:00,50644.5,50621.3,51435.8,50350.0,438.04507069,22262610.025848083
2021-12-07 02:00:00,50621.4,50637.9,50858.9,50553.4,262.22223808,13298709.61408145
2021-12-07 03:00:00,50637.9,50939.8,50998.0,50606.6,280.90090858,14274977.68380344
2021-12-07 04:00:00,50939.8,50920.4,51200.0,50801.3,304.11293927,15511339.0705708
2021-12-07 05:00:00,50920.5,50871.9,51201.2,50827.4,227.23984283,11585673.381504787
2021-12-07 06:00:00,50871.8,51161.8,51196.8,50871.8,276.80495113,14131746.937322155
2021-12-07 07:00:00,51161.8,50909.8,51320.6,50821.8,311.40834548,15887727.24465201
2021-12-07 08:00:00,50909.8,51202.9,51250.0,50821.7,360.79927645,18428687.47471458
2021-12-07 09:00:00,51202.8,51266.5,51500.6,51034.1,386.79634399,19837861.386360317
2021-12-07 10:00:00,51266.4,51321.0,51386.7,51124.0,187.96047908,9630889.989709202
2021-12-07 11:00:00,51321.0,51461.1,51500.0,51264.1,228.41335288,11733521.442699537
2021-12-07 12:00:00,51461.1,50900.1,51541.8,50637.7,564.88391867,28815004.36001314
2021-12-07 13:00:00,50904.3,50920.9,51075.0,50817.5,340.67984755,17351627.59090654
2021-12-07 14:00:00,50921.0,51464.9,51478.8,50841.1,342.85839305,17539405.56362203
2021-12-07 15:00:00,51464.9,51735.6,51930.7,51365.1,708.19914465,36580314.80360418
2021-12-07 16:00:00,51735.5,51351.5,51858.0,51090.0,461.75929122,23756103.973151628
2021-12-07 17:00:00,51350.2,50995.3,51374.2,50846.0,409.28485235,20913214.9852961
2021-12-07 18:00:00,50995.3,50896.3,51177.8,50881.7,418.49128967,21339639.22408717
2021-12-07 19:00:00,50896.4,50862.9,51191.0,50649.0,350.50559846,17856686.28174666
2021-12-07 20:00:00,50862.9,50412.0,51004.9,50140.0,630.4561129,31821605.137948167
2021-12-07 21:00:00,50412.0,50488.1,50840.8,50339.0,419.65945105,21240664.044741254
2021-12-07 22:00:00,50488.1,50233.7,50607.5,50026.6,308.95344116,15532040.385062424
2021-12-07 23:00:00,50233.6,50582.3,50698.5,50150.0,273.92717881,13820434.048991483
2021-12-08 00:00:00,50582.3,50712.1,50749.0,50321.9,350.65718584,17727389.918797944
2021-12-08 01:00:00,50713.6,50429.7,50800.0,50355.0,265.69081032,13446033.826470574
2021-12-08 02:00:00,50429.8,50332.7,50688.0,50310.2,260.42755168,13154254.134409329
2021-12-08 03:00:00,50332.7,50105.6,50460.4,50100.0,459.34508,23122758.030232884
2021-12-08 04:00:00,50105.7,50225.7,50399.8,50059.7,479.59925603,24083213.374096617
2021-12-08 05:00:00,50225.8,50409.1,50545.3,50130.4,260.04584396,13103295.914773596
2021-12-08 06:00:00,50409.2,50622.8,50700.1,50398.9,261.54319396,13236667.849880328
2021-12-08 07:00:00,50622.8,50492.5,50646.7,50391.7,199.85461735,10096089.197348729
2021-12-08 08:00:00,50492.6,50407.8,50639.5,50288.1,186.5425354,9409483.429388609
2021-12-08 09:00:00,50407.7,50113.1,50517.1,50112.3,247.08633873,12430604.964750815
2021-12-08 10:00:00,50113.1,49221.2,50303.3,49150.1,649.26760638,32267513.685818
2021-12-08 11:00:00,49221.2,49187.8,49419.3,48799.5,737.99115752,36254040.53030708
2021-12-08 12:00:00,49188.3,49235.2,49300.0,48600.0,461.05870056,22594322.73505198
2021-12-08 13:00:00,49235.2,49054.3,49392.9,48989.2,348.67279443,17160442.621549167
2021-12-08 14:00:00,49054.4,50720.9,51070.9,48943.1,872.36619643,43690476.13262515
2021-12-08 15:00:00,50721.5,50646.1,51203.6,50460.0,541.84225593,27512572.207355052
2021-12-08 16:00:00,50646.1,50442.7,50768.2,50181.1,382.57413364,19325589.93163901
2021-12-08 17:00:00,50442.7,50271.7,50481.8,50180.0,250.44406578,12606430.144309409
2021-12-08 18:00:00,50271.8,50550.8,50667.2,50074.5,331.23889596,16691494.727707634
2021-12-08 19:00:00,50550.6,50433.0,50852.4,50320.0,387.56796538,19596915.467541862
2021-12-08 20:00:00,50433.0,50702.4,50855.6,50326.2,276.27499346,13985071.112100977
2021-12-08 21:00:00,50701.6,50591.2,50915.1,50460.0,325.66794831,16499521.309966117
2021-12-08 22:00:00,50591.3,50213.1,50815.1,50090.5,227.4464869,11488217.448665952
2021-12-08 23:00:00,50213.1,50467.3,50570.1,50160.1,235.39669996,11867576.083644783
2021-12-09 00:00:00,50472.2,50399.5,50800.0,50275.0,332.9106213,16837448.726693492
2021-12-09 01:00:00,50399.5,50185.1,50623.4,50154.0,243.96626965,12284773.025912728
2021-12-09 02:00:00,50185.1,49888.8,50278.3,49623.0,383.26089057,19133685.07554268
2021-12-09 03:00:00,49888.8,49539.6,49931.9,49458.1,435.62947604,21676272.305717245
2021-12-09 04:00:00,49536.7,49820.0,49820.0,49450.9,212.01530985,10534186.101669354
2021-12-09 05:00:00,49820.0,49767.0,49885.8,49632.8,173.90446886,8655510.497964624
2021-12-09 06:00:00,49766.9,49613.8,49860.7,49476.0,226.38498385,11243108.715192609
2021-12-09 07:00:00,49613.8,50016.2,50327.0,49179.1,468.05621693,23302827.94992433
2021-12-09 08:00:00,50016.3,49511.5,50016.3,49218.1,320.24289589,15888248.815635268
2021-12-09 09:00:00,49511.5,49210.1,49536.2,48891.9,567.75278287,27923809.140740898
2021-12-09 10:00:00,49210.1,49316.3,49407.0,48897.1,446.2472501,21930766.311265785
2021-12-09 11:00:00,49316.2,49161.9,49412.1,49037.0,222.46406612,10948143.046069305
2021-12-09 12:00:00,49159.4,49405.9,49614.0,48950.5,413.25591568,20367813.632562727
2021-12-09 13:00:00,49405.9,49337.6,49409.8,49031.9,291.78466613,14360203.065717611
2021-12-09 14:00:00,49337.7,48562.6,49434.5,48478.2,562.37417875,27483782.916670617
2021-12-09 15:00:00,48556.2,48456.8,48754.9,48060.0,654.4509245,31662464.23752243
2021-12-09 16:00:00,48456.8,48509.0,48832.1,48206.3,397.12820447,19270108.025586203
2021-12-09 17:00:00,48509.1,48149.1,48694.5,48113.1,364.26442765,17654709.279064395
2021-12-09 18:00:00,48149.2,47734.4,48333.4,47475.0,808.13997555,38644406.70927331
2021-12-09 19:00:00,47734.3,47610.1,47990.2,47555.8,482.4430022,23050653.28831642
2021-12-09 20:00:00,47610.0,47657.3,47700.0,47317.0,612.20839712,29064040.87095601
2021-12-09 21:00:00,47657.4,47985.0,48159.8,47561.9,644.12615679,30842754.456443675
2021-12-09 22:00:00,47984.9,47951.8,48449.5,47687.6,477.43009304,22962667.1311424
2021-12-09 23:00:00,47951.8,47548.6,48255.7,47523.3,253.95943915,12178890.150051732
2021-12-10 00:00:00,47545.1,48020.2,48749.3,47458.0,731.92475994,35188500.53212142
2021-12-10 01:00:00,48020.2,48427.1,48575.1,47768.0,550.55682823,26555315.73715582
2021-12-10 02:00:00,48427.0,48533.5,48825.1,48293.6,295.01789131,14320036.576139081
2021-12-10 03:00:00,48535.6,48372.5,48570.0,48220.1,177.58801443,8593814.328782503
2021-12-10 04:00:00,48372.6,48167.1,48564.6,48167.0,260.58093695,12596171.809147477
2021-12-10 05:00:00,48167.1,48249.8,48349.7,48049.5,207.00138441,9975263.875289725
2021-12-10 06:00:00,48249.9,47840.4,48423.4,47799.4,394.70877954,19002518.112587806
2021-12-10 07:00:00,47840.4,47684.8,48033.0,47550.0,550.83104765,26332768.27106237
2021-12-10 08:00:00,47683.1,48088.9,48162.3,47616.0,296.77536348,14216587.159340287
2021-12-10 09:00:00,48089.0,48372.1,48500.0,47872.4,303.59260657,14635621.239527809
2021-12-10 10:00:00,48372.1,48208.7,48500.0,48143.7,190.23286524,9187624.054501696
2021-12-10 11:00:00,48208.6,48726.7,48733.4,48196.9,302.14974348,14661084.794989763
2021-12-10 12:00:00,48726.7,49099.5,49245.0,48666.9,573.3096654,28092790.158680283
2021-12-10 13:00:00,49099.5,49622.9,50100.0,48868.1,763.53945014,37807357.94882184
2021-12-10 14:00:00,49622.9,48286.6,49835.2,48144.1,727.98325035,35739486.74734947
2021-12-10 15:00:00,48286.6,47978.3,48595.0,47748.6,781.45692469,37654493.80956882
2021-12-10 16:00:00,47978.5,47531.7,47978.5,47250.9,934.25536135,44478852.5447267
2021-12-10 17:00:00,47531.7,47719.0,47757.4,47293.5,445.43759714,21172510.591823574
2021-12-10 18:00:00,47719.1,47829.3,48319.0,47644.7,487.45567981,23379586.02575946
2021-12-10 19:00:00,47829.4,48099.9,48203.4,47673.2,342.63425142,16432152.654339185
2021-12-10 20:00:00,48099.9,48426.4,48470.1,48087.9,242.03572002,11683544.934974402
2021-12-10 21:00:00,48430.8,47909.0,48520.3,47803.8,392.69226048,18909930.656637635
2021-12-10 22:00:00,47909.1,47519.9,48093.3,47447.1,266.3874791,12740300.163003178
2021-12-10 23:00:00,47528.0,47135.7,47801.0,46852.7,669.85372449,31728118.459209528
2021-12-11 00:00:00,47131.6,47749.9,48457.4,46714.6,996.3458974,47440125.29357752
2021-12-11 01:00:00,47750.0,47917.5,48305.5,47665.3,323.30917803,15524477.68122648
2021-12-11 02:00:00,47917.4,48262.2,48262.4,47901.7,180.33677845,8673660.996455878
2021-12-11 03:00:00,48262.1,48300.9,48710.5,48179.5,298.09276125,14439608.50209448
2021-12-11 04:00:00,48300.9,48535.8,48600.0,48268.2,154.40443187,7476429.003634298
2021-12-11 05:00:00,48535.8,48314.7,48590.0,48217.2,192.58943542,9326118.393618586
2021-12-11 06:00:00,48314.7,48054.4,48878.0,47952.7,437.52557276,21178136.97829153
2021-12-11 07:00:00,48054.3,48038.2,48168.0,47741.0,208.58738655,10014104.263624594
2021-12-11 08:00:00,48038.7,48412.2,48895.0,47862.1,588.98140209,28562651.94332745
2021-12-11 09:00:00,48412.2,48530.0,48624.0,48125.5,196.92145131,9525017.649767714
2021-12-11 10:00:00,48529.9,48386.9,48591.7,48335.1,156.64737868,7590731.531954066
2021-12-11 11:00:00,48390.5,48232.8,48460.9,48172.0,167.2512865,8075867.625461823
2021-12-11 12:00:00,48236.0,48519.9,48572.5,48191.5,148.77249094,7205895.775137818
2021-12-11 13:00:00,48519.8,48356.8,48920.0,48218.1,263.98457176,12794026.984888785
2021-12-11 14:00:00,48356.8,48468.9,48545.0,48167.0,190.54558628,9209819.682863852
2021-12-11 15:00:00,48468.8,48752.5,48779.7,48425.8,252.64516903,12271877.09615717
2021-12-11 16:00:00,48748.8,48981.0,49266.3,48684.4,476.34378989,23352579.456786063
2021-12-11 17:00:00,48981.0,48705.6,49035.5,48568.5,282.80977581,13811491.301897874
2021-12-11 18:00:00,48705.6,48695.0,48876.1,48582.8,203.62542309,9921897.786808766
2021-12-11 19:00:00,48695.0,48404.8,48811.2,48383.1,247.01151885,12003438.638056736
2021-12-11 20:00:00,48405.7,48555.4,48729.4,48393.2,174.86126003,8491998.346964942
2021-12-11 21:00:00,48555.4,48778.0,48846.9,48402.0,184.12659595,8945610.55990087
2021-12-11 22:00:00,48777.7,48811.8,49132.1,48639.7,157.79884662,7704919.651369069
2021-12-11 23:00:00,48811.9,49391.6,49485.0,48783.1,385.52520721,18972868.20378998
2021-12-12 00:00:00,49392.0,49341.1,49698.6,49224.0,295.33306911,14593150.737821044
2021-12-12 01:00:00,49341.1,49189.6,49456.0,49060.0,147.24084354,7255477.674678654
2021-12-12 02:00:00,49189.6,49035.3,49346.1,49025.0,131.79653319,6479030.144073221
2021-12-12 03:00:00,49035.3,49309.8,49382.0,49027.3,150.02745469,7383845.088741486
2021-12-12 04:00:00,49309.7,48875.6,49346.0,48835.1,164.1802623,8057006.703606626
2021-12-12 05:00:00,48875.7,48983.0,49070.2,48837.4,145.80783279,7138937.994859865
2021-12-12 06:00:00,48983.1,49156.4,49215.0,48939.2,134.54996277,6599941.252923443
2021-12-12 07:00:00,49156.5,49294.9,49363.0,49082.8,226.52893629,11158292.215084182
2021-12-12 08:00:00,49294.8,48968.9,49384.8,48940.4,327.67455599,16122452.915723925
2021-12-12 09:00:00,48969.0,48814.3,49155.6,48750.0,199.1118672,9737477.825290084
2021-12-12 10:00:00,48814.2,48922.9,48957.1,48650.0,220.13900586,10742507.047785906
2021-12-12 11:00:00,48922.9,49136.7,49292.5,48833.1,201.38448063,9881476.340112848
2021-12-12 12:00:00,49136.7,49509.5,49642.3,49111.2,354.79368038,17543776.430811346
2021-12-12 13:00:00,49509.4,49800.4,49900.0,49497.0,242.67414735,12054433.031790022
2021-12-12 14:00:00,49800.4,49862.4,49927.2,49515.9,230.22636609,11457203.009736342
2021-12-12 15:00:00,49862.5,49620.6,49905.6,49574.4,175.93667508,8747543.921556983
2021-12-12 16:00:00,49620.6,49873.4,49890.3,49505.0,173.00537269,8596860.691183576
2021-12-12 17:00:00,49870.2,50255.8,50469.8,49784.0,490.38332452,24567257.996178452
2021-12-12 18:00:00,50255.8,50473.6,50774.9,50255.8,402.11637546,20313324.419928446
2021-12-12 19:00:00,50473.1,50223.6,50600.0,50120.6,338.58274805,17049539.750397734
2021-12-12 20:00:00,50223.6,50264.3,50540.4,50161.0,285.45955209,14383061.933828492
2021-12-12 21:00:00,50264.3,49949.9,50307.8,49870.0,229.39843733,11493299.836346945
2021-12-12 22:00:00,49949.9,50278.5,50322.3,49916.0,170.81874645,8551180.59204524
2021-12-12 23:00:00,50278.5,50055.1,50361.8,49953.0,219.01416178,10985968.48160495
2021-12-13 00:00:00,50055.1,49630.4,50210.1,49552.2,424.45188594,21181797.04167602
2021-12-13 01:00:00,49630.4,48600.0,49630.4,48565.0,505.95791573,24848366.94238435
2021-12-13 02:00:00,48601.7,48783.3,48874.8,48406.7,334.88186142,16318378.16904397
2021-12-13 03:00:00,48783.2,48878.7,49080.7,48701.3,198.99815374,9728227.957895488
2021-12-13 04:00:00,48878.7,49028.8,49104.3,48761.6,203.61343913,9964514.209930535
2021-12-13 05:00:00,49028.7,49237.2,49331.4,48859.1,226.7005691,11127833.4418042
2021-12-13 06:00:00,49237.2,48935.6,49307.3,48891.0,299.09398487,14692747.586212564
2021-12-13 07:00:00,48935.2,48732.7,48992.7,48582.4,399.08478319,19463642.81111972
2021-12-13 08:00:00,48728.6,49022.4,49167.5,48150.0,399.33209061,19482770.200453173
2021-12-13 09:00:00,49022.4,48866.9,49037.6,48702.0,144.38875249,7053433.557219865
2021-12-13 10:00:00,48866.9,48694.0,48910.9,48507.5,216.33587406,10539869.447002333
2021-12-13 11:00:00,48692.8,48848.2,48911.0,48570.9,214.34936694,10451633.464766182
2021-12-13 12:00:00,48847.6,48582.1,49000.8,48546.8,191.25026484,9331350.674658572
2021-12-13 13:00:00,48582.1,48424.8,48641.9,48165.5,405.23535597,19623005.565221008
2021-12-13 14:00:00,48424.8,47955.1,48424.8,47708.0,518.67797686,24887868.783024404
2021-12-13 15:00:00,47955.2,47257.2,47960.5,47011.0,662.81461974,31463203.1831176
2021-12-13 16:00:00,47257.1,47164.6,47564.5,46647.2,941.7827952,44379680.06396212
2021-12-13 17:00:00,47160.1,47501.8,47948.7,47088.9,555.83012184,26399204.441298533
2021-12-13 18:00:00,47501.8,47443.7,47690.0,47313.4,287.95450404,13679054.724821465
2021-12-13 19:00:00,47443.4,46745.4,47443.4,45714.5,1307.21307115,60706672.57090501
2021-12-13 20:00:00,46748.9,46659.0,46977.4,46355.6,568.66546815,26534605.920935784
2021-12-13 21:00:00,46659.0,46807.6,46913.4,46238.0,423.57532593,19726691.316770516
2021-12-13 22:00:00,46807.6,46876.2,47300.0,46685.6,418.13751178,19663445.095931005
2021-12-13 23:00:00,46874.6,46695.8,47060.1,46571.5,273.6941054,12815979.673804889
2021-12-14 00:00:00,46695.8,47009.5,47222.3,46285.0,420.47345498,19656918.1507197
2021-12-14 01:00:00,47009.4,46868.9,47111.9,46575.2,269.68792999,12625592.92690527
2021-12-14 02:00:00,46868.8,47035.2,47061.6,46683.6,198.38567609,9296846.701699706
2021-12-14 03:00:00,47035.2,46952.8,47107.4,46764.0,204.75137221,9607878.430228703
2021-12-14 04:00:00,46952.9,46988.2,47176.1,46876.6,215.60234599,10144365.341973009
2021-12-14 05:00:00,46988.2,46702.0,47121.9,46687.0,196.56436761,9224796.190212063
2021-12-14 06:00:00,46701.9,46673.8,46863.8,46310.0,288.92650275,13462624.707035119
2021-12-14 07:00:00,46673.8,47005.7,47037.9,46551.6,247.48807019,11580946.641121497
2021-12-14 08:00:00,47005.8,47471.2,47527.0,46980.3,392.68449188,18555490.506783374
2021-12-14 09:00:00,47471.2,46828.1,47500.1,46801.0,300.10810582,14165903.259050248
2021-12-14 10:00:00,46828.1,47350.1,47378.6,46802.3,271.97040307,12809712.200289764
2021-12-14 11:00:00,47344.6,47621.4,47741.7,47188.8,279.20764062,13237239.469477702
2021-12-14 12:00:00,47621.4,47506.1,47964.0,47506.0,392.66283763,18747689.981051635
2021-12-14 13:00:00,47506.0,47167.4,47670.2,46983.3,352.20941125,16658363.257693538
2021-12-14 14:00:00,47167.3,47285.5,47323.5,46800.5,345.30584327,16246599.478285896
2021-12-14 15:00:00,47284.2,46848.7,47506.0,46598.9,528.40368854,24899845.040233888
2021-12-14 16:00:00,46848.7,46731.9,47138.4,46563.0,355.95874073,16688345.910125162
2021-12-14 17:00:00,46733.7,46616.9,47084.6,46500.0,350.5956028,16402832.8150051
2021-12-14 18:00:00,46616.8,46652.1,46935.4,46436.7,318.67893707,14871045.383148853
2021-12-14 19:00:00,46652.2,46865.8,47053.0,46637.8,383.16517743,17975216.439632364
2021-12-14 20:00:00,46863.9,47783.0,47859.0,46843.6,451.66058047,21447764.812773738
2021-12-14 21:00:00,47783.0,48282.4,48665.4,47744.0,689.52966296,33290260.589628678
2021-12-14 22:00:00,48282.5,48270.0,48458.7,47989.7,275.41270775,13294601.034330381
2021-12-14 23:00:00,48270.0,48355.2,48436.5,48148.2,205.74659247,9931413.963083697
2021-12-15 00:00:00,48350.8,48137.8,48756.8,48072.4,350.97028782,16987280.009493515
2021-12-15 01:00:00,48137.7,48066.6,48171.9,47950.0,180.71154629,8686776.320380589
2021-12-15 02:00:00,48066.5,47999.1,48091.3,47813.6,195.89120553,9388084.55358591
2021-12-15 03:00:00,47999.2,48268.9,48292.0,47937.4,120.80306558,5807727.136609089
2021-12-15 04:00:00,48269.0,48235.8,48432.3,48083.6,323.41545557,15613863.7068534
2021-12-15 05:00:00,48235.8,48117.0,48320.6,48046.1,154.10182258,7419800.038269623
2021-12-15 06:00:00,48117.0,48059.7,48313.0,48017.0,163.7818596,7886597.058011112
2021-12-15 07:00:00,48059.7,48207.7,48337.9,47929.5,185.89551547,8953945.18928992
2021-12-15 08:00:00,48207.6,48580.0,48779.9,48207.6,311.59204641,15125553.966620717
2021-12-15 09:00:00,48580.0,48486.5,48598.4,48370.0,162.81912354,7892222.971633287
2021-12-15 10:00:00,48490.2,48240.4,48595.0,48205.9,217.63684374,10527741.578554442
2021-12-15 11:00:00,48243.9,48142.4,48343.9,48076.0,249.68121072,12031156.141883846
2021-12-15 12:00:00,48142.4,47584.7,48293.5,47516.2,410.23249771,19649963.41061082
2021-12-15 13:00:00,47584.6,47655.6,47800.0,47426.6,401.61236937,19129499.094042078
2021-12-15 14:00:00,47655.6,47361.9,47760.1,47203.4,444.64129343,21097216.14292691
2021-12-15 15:00:00,47361.9,46624.5,47466.0,46567.0,593.57182682,27884195.274008896
2021-12-15 16:00:00,46624.5,47011.5,47034.8,46539.9,520.92983054,24390283.774534076
2021-12-15 17:00:00,47008.2,47097.1,47361.7,46870.0,324.49537555,15282111.692882968
2021-12-15 18:00:00,47097.1,47830.8,48270.1,47019.0,719.36780877,34225121.26746502
2021-12-15 19:00:00,47836.8,48677.7,49310.0,47229.0,1704.41809425,82672100.4054618
2021-12-15 20:00:00,48677.6,49205.0,49540.0,48557.0,884.23781109,43463068.44084889
2021-12-15 21:00:00,49205.0,49172.8,49354.6,48920.5,474.175862,23286728.739847627
2021-12-15 22:00:00,49172.9,48747.9,49237.7,48661.6,351.50244908,17193902.06202763
2021-12-15 23:00:00,48747.9,48873.4,48949.4,48696.7,254.49905713,12427275.612929307
2021-12-16 00:00:00,48873.4,49048.3,49256.9,48747.3,381.54042549,18692631.324804995
2021-12-16 01:00:00,49048.3,49030.0,49123.0,48833.2,216.89206828,10617446.830117151
2021-12-16 02:00:00,49029.9,49006.6,49060.3,48870.2,135.26980271,6625639.675889373
2021-12-16 03:00:00,49006.6,48819.0,49052.8,48705.0,212.09744449,10364257.036035938
2021-12-16 04:00:00,48819.0,48740.9,48884.6,48596.0,242.38827571,11807474.068317974
2021-12-16 05:00:00,48740.9,48513.4,48800.0,48502.6,237.14161167,11543749.541538568
2021-12-16 06:00:00,48513.5,48888.1,48903.7,48502.6,196.92549811,9594999.775105102
2021-12-16 07:00:00,48888.1,48721.2,49027.8,48695.0,230.3642316,11267433.462880006
2021-12-16 08:00:00,48721.3,48777.7,48934.0,48618.7,181.00684846,8828849.435591767
2021-12-16 09:00:00,48777.7,48958.9,48979.0,48727.0,133.22349079,6508688.196794941
2021-12-16 10:00:00,48958.9,49144.9,49229.0,48918.3,187.81740186,9221753.563443413
2021-12-16 11:00:00,49144.9,49208.5,49435.1,48869.1,304.26615685,14952154.107151447
2021-12-16 12:00:00,49208.4,48701.4,49218.6,48626.5,367.91995749,18001412.38655118
2021-12-16 13:00:00,48694.7,49014.4,49255.0,48386.0,485.18198638,23638630.461826976
2021-12-16 14:00:00,49014.4,48531.0,49019.7,48504.4,400.75440467,19515073.345799062
2021-12-16 15:00:00,48531.1,48574.4,48701.9,48253.2,599.37035854,29060709.19663648
2021-12-16 16:00:00,48574.4,48499.9,48710.5,48299.9,401.98170845,19482045.97912076
2021-12-16 17:00:00,48499.9,48083.7,48505.8,48071.6,467.80587077,22553626.19989587
2021-12-16 18:00:00,48083.1,47981.9,48300.0,47861.4,563.78412809,27094300.341600284
2021-12-16 19:00:00,47982.1,47862.2,48130.0,47670.0,458.70512934,21959114.823291782
2021-12-16 20:00:00,47862.3,47963.3,48375.7,47818.7,564.15468511,27126835.3202575
2021-12-16 21:00:00,47955.2,48102.6,48152.3,47906.5,291.8062895,14024359.015295604
2021-12-16 22:00:00,48102.6,47823.6,48178.2,47512.0,405.83451794,19388387.11820049
2021-12-16 23:00:00,47823.7,47624.6,47828.1,47529.6,387.03990574,18447614.020753093
2021-12-17 00:00:00,47624.7,47798.8,47975.0,47400.0,367.48742283,17549180.540021136
2021-12-17 01:00:00,47798.8,47844.4,48001.0,47723.0,177.98264192,8518380.79361575
2021-12-17 02:00:00,47844.3,47811.6,47873.3,47636.8,163.95401709,7823939.409506384
2021-12-17 03:00:00,47811.6,47765.5,47814.0,47658.0,106.40234756,5081204.083235224
2021-12-17 04:00:00,47765.5,47914.9,47959.0,47742.7,168.00608697,8039184.491615913
2021-12-17 05:00:00,47915.0,47703.1,47943.0,47599.6,225.99510459,10787211.01386577
2021-12-17 06:00:00,47703.1,47427.4,47735.1,47412.0,260.22408954,12374271.719909431
2021-12-17 07:00:00,47427.5,47011.7,47434.0,46715.2,573.92894169,26994086.837213967
2021-12-17 08:00:00,47011.8,47132.2,47182.0,46904.5,259.9091359,12228253.66254638
2021-12-17 09:00:00,47132.1,47229.5,47281.6,46961.0,199.96237932,9426565.500482138
2021-12-17 10:00:00,47229.5,46945.8,47247.2,46772.8,259.72720408,12208190.413794622
2021-12-17 11:00:00,46945.8,47112.7,47277.2,46874.6,351.60898837,16575691.633671531
2021-12-17 12:00:00,47112.6,47042.1,47357.1,46931.0,260.5232156,12284037.280352494
2021-12-17 13:00:00,47042.1,46972.8,47243.0,46892.0,375.93392688,17689071.373975616
2021-12-17 14:00:00,46972.8,45962.9,47010.9,45721.5,929.74557093,43028635.963559315
2021-12-17 15:00:00,45963.0,46529.9,46679.0,45425.6,1058.90425664,48818164.9547715
2021-12-17 16:00:00,46534.5,47079.8,47443.2,46410.0,869.7952998,40774660.51528711
2021-12-17 17:00:00,47075.2,46763.1,47075.2,46624.4,306.6449379,14361873.327882754
2021-12-17 18:00:00,46763.1,46992.2,47060.0,46624.2,243.57934703,11392906.328700421
2021-12-17 19:00:00,46992.2,46758.7,47106.0,46697.0,248.33401522,11643276.473675588
2021-12-17 20:00:00,46758.8,46184.2,46825.9,46152.0,402.30256697,18670963.428337008
2021-12-17 21:00:00,46189.8,46850.9,47096.1,46122.6,330.65746373,15435877.648230629
2021-12-17 22:00:00,46850.9,46548.6,46965.8,45547.0,857.08991558,39547365.36926239
2021-12-17 23:00:00,46553.6,46146.3,46563.7,46104.4,199.96651924,9269911.838298403
2021-12-18 00:00:00,46146.4,46313.6,46375.0,45770.0,319.41911715,14705390.790816186
2021-12-18 01:00:00,46311.0,45665.9,46355.2,45643.7,471.52727594,21610071.02187081
2021-12-18 02:00:00,45666.0,45702.6,45970.6,45500.1,326.21226185,14946601.36347532
2021-12-18 03:00:00,45702.6,46282.1,46549.9,45691.0,267.79029926,12367071.18704759
2021-12-18 04:00:00,46282.1,46399.7,46494.5,46064.4,169.19214857,7827456.892596373
2021-12-18 05:00:00,46399.7,46612.6,46855.8,46216.5,366.20662108,17083890.90497245
2021-12-18 06:00:00,46612.6,46333.3,46769.9,46266.7,148.13827841,6890669.361186717
2021-12-18 07:00:00,46333.3,46363.7,46462.6,46318.4,98.88553586,4586799.067684267
2021-12-18 08:00:00,46363.1,46322.0,46659.9,46172.8,203.54086614,9454344.314364864
2021-12-18 09:00:00,46322.0,46837.6,46855.4,46322.0,156.29280544,7283122.571059142
2021-12-18 10:00:00,46842.9,47321.6,47330.2,46714.6,266.61799571,12538716.354011452
2021-12-18 11:00:00,47321.7,47063.1,47350.0,46941.1,185.86224224,8762217.250453858
2021-12-18 12:00:00,47064.5,47029.4,47166.9,46889.8,163.71630279,7699673.198250955
2021-12-18 13:00:00,47029.3,46638.0,47083.6,46565.6,212.23252134,9952608.530438174
2021-12-18 14:00:00,46638.0,47011.2,47057.5,46600.2,233.69212129,10954002.520556776
2021-12-18 15:00:00,47011.2,46868.6,47218.6,46832.0,200.64429166,9434636.129628211
2021-12-18 16:00:00,46861.1,46806.3,46979.0,46750.1,169.01816827,7921890.59805012
2021-12-18 17:00:00,46806.3,46672.3,46861.7,46618.0,179.65180258,8398366.6526009
2021-12-18 18:00:00,46672.4,46722.9,46776.3,46629.5,122.54831387,5724268.007297074
2021-12-18 19:00:00,46726.5,46650.2,46774.4,46332.0,292.29963331,13598671.208507637
2021-12-18 20:00:00,46650.2,46854.6,46884.6,46527.9,191.30585532,8933726.582787128
2021-12-18 21:00:00,46857.0,46934.2,46977.7,46750.0,180.27607821,8451627.631686032
2021-12-18 22:00:00,46934.2,46774.8,47102.5,46684.0,327.31790355,15347316.104931569
2021-12-18 23:00:00,46774.8,46825.3,46996.9,46642.0,265.74387018,12448248.079100506
2021-12-19 00:00:00,46825.3,46663.0,46890.3,46552.7,200.63931988,9371497.361623725
2021-12-19 01:00:00,46663.0,46573.6,46815.0,46410.0,190.30684837,8867495.96590509
2021-12-19 02:00:00,46573.8,47139.6,47170.6,46530.5,218.92737653,10256795.547115056
2021-12-19 03:00:00,47139.6,47704.6,47974.0,47115.9,895.47990471,42645607.65417042
2021-12-19 04:00:00,47704.6,47911.1,48067.2,47704.5,421.40907251,20209475.541594144
